gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1,0,1,0,1.532260513,1,0,2,1,1,1,1,1,1,2,0,1,-1.492682316,802,No
0,0,0,0,-1.155283493,1,2,0,0,0,0,0,0,0,0,0,2,-0.467353567,1760,No
1,0,0,0,-0.544478037,1,0,0,0,0,0,0,0,0,0,1,0,-0.656798425,6256,No
0,0,0,0,-0.5851984,1,0,1,0,2,2,0,0,0,0,0,2,0.433340407,648,No
0,1,1,0,0.229208874,1,0,1,2,0,0,0,0,2,0,1,2,0.621123468,2736,No
1,0,0,0,-1.23672422,1,2,1,0,0,0,0,0,0,0,1,1,0.28211688,568,Yes
1,0,0,0,0.595692147,1,2,1,2,2,0,0,2,0,1,0,0,0.998351387,3863,No
0,0,1,1,0.799293966,1,0,2,1,1,1,1,1,1,2,0,0,-1.484373331,151,No
1,0,0,0,-0.951681674,1,2,0,0,0,0,0,0,2,0,0,3,-0.161582919,4503,No
0,0,1,0,-0.259435491,1,2,0,2,2,2,2,2,2,1,1,1,0.842142469,1949,No
1,0,1,1,-0.992402038,1,0,0,0,0,2,0,0,0,0,1,2,-0.455720988,3544,Yes
1,0,1,0,0.473531056,1,0,0,0,2,2,2,2,0,1,1,2,0.205674218,2829,No
0,0,0,0,-1.196003856,0,1,0,0,2,0,0,0,0,0,0,3,-1.181926277,6501,No
1,0,0,0,-1.23672422,1,0,0,0,0,0,0,0,0,0,1,0,-0.603620921,6268,No
0,0,1,1,-0.951681674,1,2,1,0,0,0,0,2,0,0,1,0,0.684271754,5793,Yes
1,1,0,0,-1.277444584,1,2,1,0,0,0,0,0,0,0,1,2,0.351912354,5770,Yes
1,0,0,0,-0.300155854,1,0,1,2,0,0,0,0,0,0,0,0,0.317014617,1555,No
0,1,1,0,-1.23672422,1,0,1,0,0,0,0,0,0,0,1,2,0.150834917,957,No
1,0,0,0,0.432810693,1,0,1,2,0,0,0,0,0,0,1,2,0.346926963,2778,Yes
0,0,0,0,-1.277444584,1,0,2,1,1,1,1,1,1,0,0,3,-1.457784579,1624,Yes
0,0,1,0,1.043616148,1,2,1,0,2,2,0,0,2,1,1,2,0.981733417,4645,No
0,0,1,1,1.084336512,1,2,0,2,0,2,2,2,0,2,1,3,0.388471888,3843,No
1,0,0,0,0.473531056,0,1,0,2,0,2,0,2,2,1,1,2,-0.357674965,2093,No
1,0,0,0,1.369379058,1,2,1,0,2,0,2,2,2,1,1,2,1.31243102,5418,No
1,0,1,1,1.450819786,1,0,2,1,1,1,1,1,1,2,0,0,-1.489358722,681,No
1,0,0,0,-0.951681674,0,1,0,0,0,0,0,0,0,0,1,2,-1.323179022,1496,No
1,0,0,0,-0.544478037,1,2,1,2,0,2,0,0,0,0,1,2,0.66433019,1131,No
1,0,0,0,-1.155283493,1,0,2,1,1,1,1,1,1,0,0,3,-1.49600591,5909,No
0,0,0,0,1.532260513,1,2,1,2,2,2,2,2,2,2,1,0,1.624848856,5990,No
1,0,0,0,-1.277444584,1,0,0,0,0,0,0,0,0,0,1,3,-0.660122019,3749,No
0,0,0,0,-0.992402038,1,2,1,0,0,0,0,0,0,0,1,2,0.34858876,4754,No
1,0,0,0,0.84001433,1,2,2,1,1,1,1,1,1,2,0,3,-1.334811601,512,No
1,1,0,0,0.758573602,1,2,2,1,1,1,1,1,1,1,0,0,-1.321517225,475,No
1,0,1,1,-0.870240946,1,0,2,1,1,1,1,1,1,0,0,0,-1.456122782,2323,No
1,0,1,1,1.125056876,1,2,1,2,0,2,2,2,2,2,1,2,1.523479239,5255,No
1,0,0,0,-0.625918764,1,0,0,2,2,0,0,0,0,0,1,1,-0.307821055,6406,No
1,0,0,0,-1.196003856,1,0,0,0,0,0,0,0,0,0,1,2,-0.713299523,419,Yes
1,0,1,0,1.532260513,1,0,1,2,2,2,2,2,2,1,1,0,1.486919705,5789,Yes
1,0,0,0,-1.277444584,1,0,2,1,1,1,1,1,1,0,0,3,-1.505976692,1483,No
1,1,0,0,0.432810693,1,2,1,0,0,0,0,2,0,0,1,2,0.667653784,3148,No
0,0,1,0,-0.666639128,1,0,2,1,1,1,1,1,1,0,0,3,-1.500991301,2728,No
0,0,1,1,1.002895785,1,0,0,2,2,0,0,0,0,1,0,2,-0.375954732,2654,No
1,0,1,1,0.18848851,1,0,2,1,1,1,1,1,1,1,0,1,-1.494344113,5356,No
0,0,1,0,1.61370124,1,2,1,2,2,2,2,2,2,2,0,1,1.573333149,5998,No
0,1,0,0,-0.870240946,1,2,1,0,0,0,0,0,2,0,1,1,0.665991987,6337,Yes
0,1,1,0,0.717853239,1,2,1,0,2,2,0,2,0,0,1,2,1.006660372,4128,Yes
1,1,0,0,-1.114563129,1,0,0,0,0,2,0,0,0,0,0,2,-0.478986146,2007,Yes
1,0,1,0,-1.277444584,1,2,1,0,0,0,0,0,0,0,1,0,0.326985399,5722,Yes
1,0,0,0,-0.666639128,1,0,2,1,1,1,1,1,1,0,1,3,-1.497667707,2965,Yes
1,1,1,0,-1.23672422,1,0,1,0,0,2,0,0,0,0,1,2,0.313691023,729,No
0,0,0,0,-0.625918764,1,2,0,0,0,2,2,2,0,0,1,3,0.140864135,205,No
0,0,0,0,-0.666639128,1,0,2,1,1,1,1,1,1,1,0,1,-1.509300286,2547,No
0,0,0,0,-0.707359492,1,0,0,0,0,2,0,0,2,0,1,2,-0.176539092,6309,Yes
0,0,0,0,-0.91096131,1,0,2,1,1,1,1,1,1,1,1,3,-1.494344113,1584,No
0,0,0,1,0.554971784,1,0,1,2,2,0,2,2,2,1,1,0,1.344005163,4075,Yes
1,0,1,1,1.287938331,1,2,1,0,2,2,2,2,2,2,1,1,1.476948923,5342,No
0,0,0,0,-1.277444584,1,2,1,0,2,0,0,0,0,0,1,3,0.478208926,5963,No
1,0,1,1,-0.300155854,1,0,0,0,2,2,0,0,0,1,0,3,-0.369307544,644,No
1,0,1,1,1.572980877,1,0,1,2,2,2,2,2,0,2,0,1,1.177825463,5627,No
1,0,0,0,-0.992402038,1,0,0,0,0,0,0,0,0,0,1,3,-0.651813034,3721,Yes
0,0,1,1,1.61370124,1,0,1,2,2,2,2,2,2,2,1,0,1.458669156,5883,No
0,0,1,0,0.677132875,0,1,0,2,0,0,0,2,0,0,0,0,-0.801374764,1697,No
1,0,1,1,-0.1372744,0,1,0,2,2,2,2,0,2,1,1,1,-0.312806446,1107,No
1,0,1,0,1.61370124,1,2,1,2,2,2,2,0,2,2,0,0,1.357299539,5816,No
1,0,1,0,-0.055833672,1,2,1,0,2,2,0,2,0,0,0,2,0.965115447,2617,Yes
0,0,0,0,0.717853239,1,2,1,0,0,0,0,2,2,0,1,2,1.028263733,3998,No
1,0,1,0,1.572980877,1,2,0,2,0,2,2,2,2,2,0,2,0.612814483,4998,No
1,1,1,0,1.532260513,1,2,0,2,2,2,2,2,2,2,0,1,0.840480672,5119,No
1,0,0,0,1.572980877,1,2,1,2,0,0,2,0,2,1,0,1,1.093073816,5305,No
1,0,1,1,1.16577724,1,0,0,2,2,2,2,0,0,2,1,0,0.109289992,3554,No
1,0,0,0,-0.015113308,1,0,1,0,0,0,2,2,2,0,1,2,1.044881703,2767,Yes
0,0,0,1,-1.277444584,1,0,1,0,0,0,0,0,2,0,1,2,0.493165099,5970,Yes
1,0,0,0,1.450819786,1,2,1,2,2,2,0,0,2,2,1,0,1.240973749,5601,No
1,0,0,0,1.206497603,1,2,2,1,1,1,1,1,1,2,0,0,-1.374694729,793,No
0,0,0,1,-1.033122401,1,0,1,0,0,0,0,0,0,0,1,2,0.208997812,3995,No
1,0,0,0,-0.503757673,1,2,1,0,0,0,0,2,0,0,1,2,0.68094816,1244,Yes
1,0,1,1,-1.073842765,1,0,2,1,1,1,1,1,1,1,0,3,-1.505976692,250,No
0,1,0,0,0.025607055,0,1,0,2,2,2,0,2,2,0,1,0,-0.176539092,1458,No
1,0,1,1,-0.177994763,1,2,1,0,0,0,0,2,2,1,0,0,0.911937943,2223,No
1,0,0,0,-0.218715127,1,0,2,1,1,1,1,1,1,2,0,1,-1.492682316,3981,No
1,0,0,0,-1.033122401,1,0,0,0,0,0,0,0,0,0,0,3,-0.693357959,2408,No
1,0,0,0,-0.259435491,1,2,1,0,0,0,2,0,0,0,1,2,0.523077445,1717,Yes
1,1,0,0,-1.114563129,1,2,1,0,2,0,0,0,2,0,1,2,0.832171687,4251,Yes
1,1,0,0,-0.096554036,1,2,1,2,0,0,0,0,2,0,1,1,0.855436845,2244,No
1,0,0,0,1.247217967,1,2,1,0,2,0,0,0,2,1,0,1,0.853775048,4801,No
1,0,0,0,-1.277444584,1,0,0,0,2,0,0,0,0,0,1,2,-0.46569177,4234,Yes
0,0,0,1,0.84001433,1,2,0,0,2,2,2,2,2,1,1,2,0.659344799,3775,No
0,0,1,1,-0.748079855,1,0,1,0,2,0,2,0,2,0,1,1,0.827186296,380,Yes
0,0,0,0,-0.463037309,1,0,1,0,2,0,2,2,2,0,1,0,1.142927726,1558,No
1,0,0,0,-0.625918764,1,0,2,1,1,1,1,1,1,1,0,3,-1.489358722,2700,No
1,0,1,1,-0.666639128,1,0,2,1,1,1,1,1,1,2,0,3,-1.471078955,2508,No
0,0,0,0,0.107047783,1,0,0,0,0,2,0,0,2,0,1,2,-0.088463851,1727,No
0,1,0,0,-0.015113308,1,0,1,0,0,0,0,0,2,0,1,2,0.489841505,2319,No
0,0,1,1,-0.177994763,1,0,2,1,1,1,1,1,1,0,1,0,-1.502653098,4509,No
0,0,0,0,-1.277444584,1,0,2,1,1,1,1,1,1,0,1,3,-1.476064346,1613,No
1,0,0,0,1.084336512,0,1,0,0,0,0,2,2,2,0,1,2,-0.434117627,2602,No
0,0,1,1,1.61370124,1,2,2,1,1,1,1,1,1,1,1,0,-1.378018323,1094,No
1,0,0,0,0.147768147,1,0,0,0,2,0,2,0,2,1,1,3,0.021214751,2145,Yes
0,0,0,0,0.310649601,1,0,0,2,2,0,0,2,0,0,0,3,0.011243969,2237,No
1,0,1,1,0.310649601,1,2,1,0,0,2,0,0,0,0,1,2,0.546342603,2859,No
0,0,0,1,-0.951681674,1,0,0,0,0,2,2,2,2,0,1,3,0.270484301,5211,Yes
1,0,1,1,1.247217967,1,0,0,2,2,2,2,2,0,2,0,1,0.323661805,3957,No
0,0,0,0,-1.196003856,1,0,1,0,0,0,0,2,0,0,1,2,0.523077445,1955,No
1,0,1,1,0.310649601,0,1,0,0,2,2,2,2,2,1,0,3,-0.148288543,2099,No
1,0,1,0,-0.992402038,1,0,1,2,0,0,0,0,0,0,1,3,0.340279775,5250,No
1,1,1,0,0.066327419,1,0,1,2,0,0,2,2,0,1,0,3,0.843804266,2718,No
1,0,0,0,-1.114563129,0,1,0,2,0,2,2,0,0,0,0,3,-0.822978125,1862,Yes
1,1,0,0,-0.951681674,1,2,1,0,2,0,0,2,2,0,1,1,1.152898508,6365,Yes
1,0,1,0,-0.951681674,1,2,0,0,2,2,0,0,2,0,1,1,0.142525932,5226,No
1,0,1,1,-0.055833672,1,2,0,0,0,0,0,0,2,0,0,0,-0.168230107,1379,No
0,0,1,0,0.717853239,1,0,2,1,1,1,1,1,1,1,1,0,-1.492682316,6429,No
0,0,0,0,-1.23672422,1,0,1,2,2,0,2,0,0,0,1,2,0.7141841,1360,Yes
0,0,0,0,-1.277444584,1,0,0,0,0,0,0,0,0,0,1,2,-0.635195064,3821,Yes
1,0,0,0,-0.992402038,1,0,1,0,0,0,0,0,0,0,1,3,0.177423669,4576,Yes
0,0,0,0,-0.951681674,0,1,0,0,2,0,0,0,2,0,0,2,-0.79805117,3108,No
0,1,0,0,-1.23672422,1,0,1,0,0,0,0,0,0,0,1,0,0.180747263,286,Yes
0,0,0,0,-1.196003856,1,0,0,2,2,0,0,0,0,0,0,2,-0.312806446,1126,Yes
1,0,1,0,-0.300155854,1,0,1,0,0,0,2,2,2,0,1,1,1.028263733,1972,No
1,1,0,0,-1.277444584,1,0,0,0,0,0,0,0,0,0,0,2,-0.613591703,3906,No
0,0,1,1,0.51425142,1,2,0,2,2,2,2,2,0,0,0,3,0.549666197,3067,No
1,1,1,1,0.758573602,1,2,1,0,2,2,0,0,0,0,1,2,0.646050423,3542,Yes
0,0,1,1,0.921455057,1,0,2,1,1,1,1,1,1,0,0,1,-1.487696925,169,No
0,0,0,0,0.229208874,1,2,0,2,2,2,0,0,0,0,1,0,0.046141706,2180,No
1,0,0,0,-1.23672422,1,0,0,0,0,0,0,0,0,0,0,3,-0.628547876,6055,Yes
1,0,1,1,0.229208874,1,0,2,1,1,1,1,1,1,0,0,2,-1.500991301,5609,No
1,0,0,0,0.066327419,1,0,0,0,2,0,0,0,0,0,1,2,-0.497265913,1243,No
0,0,1,0,1.532260513,1,2,1,0,0,2,0,2,2,1,1,2,1.22934117,5552,No
0,0,0,0,-0.788800219,1,0,0,2,0,0,2,0,0,1,0,3,-0.319453634,5737,No
1,0,0,0,0.269929238,1,2,1,0,0,0,0,0,0,0,0,2,0.34858876,2614,Yes
0,0,0,0,1.16577724,1,2,1,0,2,2,0,2,2,1,1,2,1.302460238,5170,No
0,0,0,0,-0.829520583,1,2,1,0,0,2,0,2,2,0,1,0,1.176163666,307,Yes
1,0,0,0,0.351369965,1,0,1,0,2,0,2,2,2,2,1,1,1.159545696,3605,No
1,0,0,0,-0.463037309,1,2,1,0,0,0,0,0,0,0,1,2,0.297073053,999,No
1,1,0,0,0.921455057,0,1,0,0,0,2,0,2,2,1,1,0,-0.488956928,2383,No
1,0,1,0,1.491540149,0,1,0,2,0,2,2,2,2,2,0,0,-0.14995034,3466,No
1,1,1,1,-0.259435491,1,2,1,0,2,2,0,2,2,0,0,2,1.36228493,2354,Yes
0,1,1,0,1.491540149,1,0,1,2,2,0,0,0,2,1,0,1,0.749081837,4950,No
0,1,1,0,-0.5851984,0,1,0,0,0,2,0,2,2,0,1,2,-0.545458026,6064,Yes
1,0,1,1,0.595692147,1,2,0,0,2,0,0,0,0,0,0,2,-0.34936598,2192,No
0,0,1,1,1.61370124,1,0,0,2,2,2,2,2,2,2,0,0,0.682609957,5001,No
1,1,1,0,0.025607055,0,1,0,0,2,2,2,2,0,0,1,2,-0.490618725,1272,No
0,0,1,1,-1.23672422,0,1,0,0,0,0,0,0,0,0,1,3,-1.341458789,3114,Yes
0,0,1,1,1.61370124,1,2,0,2,2,2,2,2,2,2,0,1,0.870393018,5290,No
1,1,1,0,0.18848851,1,0,1,0,0,0,0,0,0,0,1,0,0.24888094,2231,No
0,1,1,1,1.206497603,1,2,1,0,2,2,0,0,2,0,1,1,1.041558109,4928,No
0,0,1,0,1.572980877,1,0,2,1,1,1,1,1,1,2,0,1,-1.492682316,685,No
1,0,0,1,-0.381596582,1,0,0,0,2,0,2,0,0,0,1,0,-0.314468243,517,No
0,0,0,0,-0.666639128,1,0,2,1,1,1,1,1,1,1,0,3,-1.484373331,2555,No
1,0,0,0,-0.951681674,1,0,0,2,0,2,2,2,0,0,1,3,0.157482105,5224,No
1,0,1,1,-0.625918764,1,2,2,1,1,1,1,1,1,2,1,3,-1.316531834,3515,No
0,0,0,0,-1.155283493,1,0,2,1,1,1,1,1,1,0,0,0,-1.456122782,6211,Yes
0,1,1,0,-1.277444584,1,0,0,2,0,0,0,0,0,0,1,2,-0.505574898,4141,Yes
0,0,1,0,-0.340876218,1,2,1,0,0,2,0,0,0,0,1,3,0.494826896,1525,No
0,1,0,0,-1.277444584,1,0,1,0,0,0,0,0,0,0,1,2,0.215645,5568,No
1,1,0,0,1.61370124,1,2,1,2,2,2,2,2,2,2,0,0,1.629834247,5932,No
0,0,1,0,1.61370124,1,2,2,1,1,1,1,1,1,2,0,2,-1.336473398,1271,No
0,0,0,1,-0.870240946,1,0,2,1,1,1,1,1,1,0,0,1,-1.497667707,1774,No
1,0,0,0,-0.951681674,1,0,2,1,1,1,1,1,1,0,0,3,-1.47938794,1308,Yes
0,1,1,0,-1.23672422,1,0,0,0,2,0,0,0,0,0,0,1,-0.485633334,285,Yes
0,1,1,0,1.125056876,1,2,1,0,0,2,0,2,2,1,1,1,1.187796245,4932,No
1,1,1,0,-0.1372744,1,2,1,0,2,2,0,0,2,0,1,2,1.034910921,2384,Yes
0,0,0,0,0.677132875,1,0,0,0,0,2,2,2,2,2,1,0,0.322000008,3206,No
0,1,0,0,-0.096554036,1,2,1,0,2,2,0,2,2,0,1,2,1.307445629,2711,No
0,0,1,0,0.84001433,1,0,2,1,1,1,1,1,1,1,0,1,-1.519271068,6514,No
1,0,0,1,0.269929238,1,2,2,1,1,1,1,1,1,2,0,3,-1.321517225,10,No
0,0,0,0,-0.951681674,1,0,2,1,1,1,1,1,1,0,0,3,-1.519271068,1020,No
1,0,0,0,0.269929238,1,0,1,0,0,2,2,0,0,1,0,2,0.569607761,2801,No
1,1,0,0,-0.992402038,1,0,1,0,0,0,0,0,0,0,1,2,0.164129293,4722,No
0,0,1,1,0.758573602,1,2,1,0,0,2,0,0,2,1,1,2,0.843804266,3882,No
1,0,1,1,1.572980877,1,2,2,1,1,1,1,1,1,2,0,1,-1.309884646,1408,No
1,1,0,0,1.572980877,1,2,2,1,1,1,1,1,1,2,1,3,-1.333149804,1292,No
0,1,1,0,1.532260513,1,0,2,1,1,1,1,1,1,2,1,1,-1.502653098,855,No
0,1,0,0,-1.277444584,0,1,0,0,0,0,0,0,0,0,0,2,-1.31320824,2152,Yes
1,0,1,0,0.229208874,0,1,0,2,2,0,2,2,2,2,1,0,-0.158259325,1814,No
0,0,1,0,-0.177994763,1,0,1,0,2,2,0,0,2,0,0,1,0.835495281,2081,No
0,0,1,0,-0.015113308,1,0,2,1,1,1,1,1,1,0,0,0,-1.507638489,5163,No
1,1,1,0,0.677132875,1,0,0,0,2,0,0,0,0,2,0,3,-0.497265913,2034,No
0,0,1,1,0.18848851,1,2,2,1,1,1,1,1,1,2,1,0,-1.351429571,6244,No
0,0,0,0,-0.91096131,1,0,0,0,0,2,2,0,0,0,0,2,-0.34936598,4803,No
1,0,1,0,1.410099422,1,2,1,2,2,2,0,2,2,1,0,1,1.500214081,5686,No
1,0,0,0,-1.033122401,0,1,0,0,0,2,2,0,0,1,1,1,-0.972539855,2135,No
0,0,0,0,0.758573602,1,0,1,0,0,0,0,2,2,1,0,1,0.757390822,3797,No
0,0,0,0,-0.951681674,1,0,0,0,0,0,0,0,0,0,0,2,-0.651813034,3558,Yes
0,0,0,0,-0.951681674,1,0,1,0,0,0,0,2,2,0,1,3,0.785641371,5950,No
1,0,0,0,-1.155283493,1,0,0,0,0,0,2,0,0,0,1,3,-0.464029973,1652,No
1,0,1,0,1.572980877,1,2,1,2,2,2,0,2,0,2,1,2,1.137942335,5497,No
0,0,1,1,0.717853239,1,2,1,0,0,0,0,2,0,0,1,0,0.652697611,3508,Yes
0,1,1,1,-0.340876218,1,0,1,0,0,2,0,2,2,2,1,2,1.056514282,1900,No
1,0,1,0,-0.422316946,1,0,0,2,0,0,0,2,0,1,1,0,-0.16656831,675,No
1,0,0,0,0.473531056,1,2,1,2,2,2,0,2,2,0,1,2,1.553391585,4165,No
0,0,1,1,0.025607055,1,2,2,1,1,1,1,1,1,0,0,0,-1.34644418,6166,No
0,0,0,0,-1.277444584,1,2,1,0,0,0,0,0,0,0,1,2,0.343603369,5768,Yes
0,0,1,0,0.880734693,1,2,0,0,0,0,0,2,2,1,1,1,0.179085466,3203,Yes
1,0,0,0,0.392090329,1,2,1,0,2,0,0,2,2,0,1,2,1.22934117,3639,Yes
0,0,0,0,-1.277444584,1,0,0,0,0,0,0,0,0,0,0,2,-0.630209673,3824,Yes
0,0,0,0,-1.277444584,1,0,2,1,1,1,1,1,1,0,0,3,-1.471078955,1616,No
1,0,0,0,-0.096554036,1,0,0,2,2,0,2,2,0,1,0,2,0.187394451,1676,No
0,0,0,0,-1.277444584,0,1,0,0,0,0,2,0,0,0,0,3,-1.137057758,2594,No
1,0,1,1,-0.666639128,1,2,0,2,2,0,2,2,2,0,0,2,0.669315581,726,No
1,0,0,0,-1.277444584,1,0,2,1,1,1,1,1,1,0,1,3,-1.484373331,1608,Yes
1,0,1,0,-0.951681674,0,1,0,0,0,0,2,2,0,0,0,3,-0.801374764,2852,Yes
1,1,1,0,0.554971784,1,2,1,0,0,2,0,2,2,0,1,2,1.204414215,3961,Yes
1,0,0,0,-1.277444584,1,0,1,0,0,0,0,0,0,0,1,2,0.144187729,5440,Yes
1,0,1,0,1.572980877,1,0,0,2,0,0,2,0,0,2,0,0,-0.341056995,3244,No
1,0,0,0,0.432810693,1,2,1,0,0,0,0,0,0,0,1,1,0.351912354,2745,No
1,0,1,0,0.717853239,0,1,0,2,0,0,2,2,0,1,1,0,-0.675078192,1804,No
0,0,0,0,-0.788800219,1,2,1,0,0,0,0,0,0,0,1,3,0.340279775,6528,Yes
1,0,1,1,-0.544478037,1,0,1,0,2,0,2,2,2,1,0,0,1.171178275,1465,Yes
0,0,0,0,0.351369965,1,2,1,0,0,2,0,2,2,0,0,0,1.106368192,3408,No
0,1,0,0,-1.277444584,1,0,1,0,0,0,0,0,0,0,1,2,0.212321406,5566,Yes
0,0,0,0,-0.340876218,0,1,0,0,2,2,0,2,2,0,1,1,-0.352689574,441,Yes
0,0,1,0,0.310649601,1,2,0,0,2,0,0,2,0,1,0,0,-0.028639159,2283,No
0,0,1,1,-1.196003856,1,2,0,0,2,2,0,2,0,0,1,0,0.145849526,1986,No
0,0,0,0,0.18848851,1,2,0,2,0,0,0,2,0,1,0,0,-0.003712204,1982,No
0,0,1,1,1.410099422,1,2,1,2,0,2,2,2,2,2,1,1,1.46199275,5603,Yes
0,0,1,1,-0.015113308,1,2,1,0,2,0,0,2,2,0,1,2,1.132956944,2681,No
0,0,1,0,-1.073842765,1,0,0,0,0,0,2,0,0,0,1,2,-0.518869274,2351,Yes
0,0,1,1,-0.015113308,1,2,1,2,0,0,0,2,0,0,0,2,0.825524499,2509,No
0,0,0,0,1.084336512,1,2,1,0,2,2,0,0,0,0,1,2,0.61447628,4193,No
0,0,1,0,-0.096554036,1,0,0,0,2,2,2,0,2,1,0,0,0.18240906,1820,No
1,0,0,1,-0.503757673,1,0,2,1,1,1,1,1,1,0,1,2,-1.507638489,3218,Yes
0,0,1,1,-0.218715127,1,2,2,1,1,1,1,1,1,2,0,2,-1.338135195,5830,No
0,1,0,0,-0.503757673,1,2,1,2,0,0,0,0,0,0,1,2,0.478208926,943,Yes
1,0,0,1,-0.951681674,1,0,2,1,1,1,1,1,1,1,0,3,-1.484373331,1496,No
0,0,1,1,1.450819786,1,2,0,2,2,2,0,2,0,1,1,1,0.273807895,4336,No
0,0,1,1,1.491540149,1,2,0,2,0,0,2,0,0,2,0,1,-0.111729009,3469,No
1,0,0,0,-0.259435491,1,2,1,0,0,2,2,0,0,0,1,3,0.649374017,1921,No
1,0,1,1,1.491540149,1,0,2,1,1,1,1,1,1,2,0,0,-1.491020519,646,No
1,0,0,0,-0.870240946,1,0,2,1,1,1,1,1,1,2,0,3,-1.474402549,1946,No
1,0,0,0,-1.277444584,1,2,0,0,0,0,0,0,0,0,0,3,-0.46569177,4234,No
1,0,1,1,-0.91096131,1,0,2,1,1,1,1,1,1,1,0,3,-1.472740752,2065,No
0,0,1,1,0.921455057,1,2,0,2,2,0,2,0,2,1,1,0,0.36520673,3634,No
1,0,0,0,0.473531056,1,0,0,2,0,0,2,2,0,1,0,2,0.021214751,2406,No
1,1,1,0,0.554971784,1,0,1,0,0,0,0,0,2,0,1,2,0.519753851,3121,Yes
1,0,1,1,1.491540149,1,0,0,2,2,2,0,0,0,2,1,0,-0.16656831,3478,No
1,1,0,0,-0.870240946,1,0,1,0,0,0,0,0,2,0,1,2,0.456605565,6273,No
0,0,1,0,-0.870240946,1,2,1,0,2,0,0,2,2,0,1,2,1.237650155,276,Yes
1,0,0,0,-0.1372744,1,0,0,0,0,2,0,0,0,0,0,0,-0.525516462,589,No
0,0,1,0,1.002895785,1,2,1,2,0,0,0,2,2,0,1,2,1.159545696,4555,No
1,0,0,0,-0.177994763,1,0,2,1,1,1,1,1,1,1,0,1,-1.54585982,4461,No
0,0,0,0,0.392090329,1,0,0,2,0,2,0,0,0,0,0,1,-0.339395198,2105,No
0,0,0,0,-1.23672422,1,0,2,1,1,1,1,1,1,0,0,3,-1.466093564,3258,Yes
1,0,0,1,-0.381596582,0,1,0,2,2,0,2,0,0,1,0,0,-0.801374764,6435,No
0,0,1,1,-0.5851984,1,0,2,1,1,1,1,1,1,0,0,3,-1.472740752,3090,No
1,0,1,1,1.206497603,1,2,2,1,1,1,1,1,1,1,0,0,-1.328164413,875,No
0,0,0,0,-1.277444584,1,0,1,0,0,0,0,0,0,0,1,3,0.200688827,5517,Yes
1,0,0,0,-0.666639128,1,2,1,0,0,0,2,0,2,0,1,1,0.807244732,831,Yes
0,0,0,0,-1.196003856,1,2,1,0,0,0,0,2,2,0,1,2,1.058176079,2516,Yes
1,0,0,0,1.410099422,1,2,0,2,2,2,2,2,2,1,1,0,0.798935747,4848,No
1,0,0,0,1.206497603,1,0,2,1,1,1,1,1,1,2,1,1,-1.486035128,372,No
0,0,1,0,1.002895785,1,2,1,0,2,2,0,2,2,0,1,1,1.320740005,4858,Yes
1,0,0,0,-1.23672422,1,0,1,0,0,0,0,0,0,0,1,2,0.167452887,849,No
0,0,1,1,-0.381596582,1,2,0,2,0,2,2,2,0,2,1,0,0.411737046,1282,No
0,0,0,1,-0.300155854,0,1,0,2,0,0,2,0,0,2,0,0,-0.987496028,6189,No
0,1,0,0,1.61370124,1,2,1,0,2,2,2,2,2,2,1,0,1.440389389,5900,No
0,0,1,0,-1.23672422,1,2,1,0,0,0,0,2,0,0,1,2,0.641065032,616,No
0,0,0,0,-0.992402038,1,0,2,1,1,1,1,1,1,1,1,0,-1.481049737,732,No
0,0,0,0,-1.114563129,1,2,0,0,0,0,0,0,0,0,1,3,-0.470677161,2136,Yes
1,0,0,0,0.107047783,0,1,0,0,0,2,0,2,2,0,0,2,-0.517207477,1201,No
1,0,0,0,-0.340876218,1,2,2,1,1,1,1,1,1,1,0,2,-1.334811601,4856,No
0,0,1,1,-1.23672422,1,0,1,0,0,0,0,0,0,0,1,2,0.228939376,640,No
1,0,1,1,1.61370124,1,2,1,2,2,2,2,0,2,2,1,1,1.334034381,5886,No
0,0,0,0,0.351369965,1,2,1,2,2,2,2,2,0,0,1,2,1.387211885,3643,No
1,0,0,1,-1.155283493,1,0,0,2,0,0,0,0,0,0,0,2,-0.512222086,1809,Yes
1,0,0,0,-0.259435491,1,0,1,0,2,0,0,0,0,1,0,0,0.356897745,1647,No
1,0,0,0,-1.033122401,1,0,1,0,2,0,0,2,2,0,1,2,0.98007162,5309,Yes
0,0,1,0,-1.277444584,1,0,1,0,0,0,0,0,0,0,1,2,0.139202338,5383,Yes
0,0,1,1,-1.155283493,1,2,0,0,2,0,2,0,0,0,1,3,-0.208113235,1877,No
1,0,0,0,0.636412511,1,0,0,0,2,2,2,2,2,2,0,1,0.469899941,3237,No
1,1,0,0,-1.23672422,1,2,1,0,0,0,0,2,2,0,1,2,0.966777244,1566,Yes
0,1,1,0,-0.829520583,1,0,0,2,0,2,2,2,2,1,1,2,0.479870723,6430,No
1,0,1,0,1.125056876,1,2,1,2,0,2,2,2,2,0,1,0,1.485257908,5247,No
1,0,0,0,0.921455057,1,0,0,2,0,2,2,0,0,2,1,2,-0.184848077,2758,No
1,0,0,0,-1.277444584,0,1,0,0,0,0,2,0,0,0,0,3,-1.183588074,2503,No
